Domicile,2017/18,2018/19,2019/20,2020/21,2021/22,First year marker,Level of study,Mode of study,Country of HE provider
Total Non-UK,870.0,960.0,1045.0,1210.0,1565.0,First year,First degree,All,Northern Ireland
Total Non-UK,8085.0,8420.0,9045.0,9580.0,7550.0,First year,First degree,All,Scotland
Total Non-UK,4400.0,3880.0,3950.0,3530.0,3410.0,First year,First degree,All,Wales
Total Non-UK,91040.0,97580.0,109500.0,109730.0,94035.0,First year,First degree,Full-time,All
Total Non-UK,77845.0,84480.0,95570.0,95540.0,81585.0,First year,First degree,Full-time,England
Total Non-UK,825.0,915.0,1030.0,1195.0,1555.0,First year,First degree,Full-time,Northern Ireland
Total Non-UK,7980.0,8320.0,8970.0,9500.0,7530.0,First year,First degree,Full-time,Scotland
Total Non-UK,4385.0,3860.0,3935.0,3490.0,3365.0,First year,First degree,Full-time,Wales
Total Non-UK,615.0,670.0,510.0,1255.0,665.0,First year,First degree,Part-time,All
Total Non-UK,445.0,510.0,405.0,1125.0,590.0,First year,First degree,Part-time,England
Total Non-UK,45.0,45.0,15.0,10.0,10.0,First year,First degree,Part-time,Northern Ireland
Total Non-UK,110.0,95.0,70.0,80.0,20.0,First year,First degree,Part-time,Scotland
Total Non-UK,15.0,20.0,20.0,40.0,45.0,First year,First degree,Part-time,Wales
Total Non-UK,153495.0,159335.0,168925.0,184190.0,191150.0,Other years,First degree,All,All
Total Non-UK,127035.0,132150.0,141225.0,155565.0,161360.0,Other years,First degree,All,England
Total Non-UK,1425.0,1490.0,1600.0,1780.0,2025.0,Other years,First degree,All,Northern Ireland
Total Non-UK,18855.0,19595.0,20290.0,21020.0,22210.0,Other years,First degree,All,Scotland
Total Non-UK,6175.0,6100.0,5810.0,5825.0,5560.0,Other years,First degree,All,Wales
Total Non-UK,149395.0,155225.0,164655.0,179995.0,186105.0,Other years,First degree,Full-time,All
Total Non-UK,123530.0,128605.0,137475.0,151680.0,156830.0,Other years,First degree,Full-time,England
Total Non-UK,1310.0,1385.0,1500.0,1720.0,1965.0,Other years,First degree,Full-time,Northern Ireland
Total Non-UK,18550.0,19300.0,20025.0,20835.0,21885.0,Other years,First degree,Full-time,Scotland
Total Non-UK,6010.0,5935.0,5655.0,5765.0,5425.0,Other years,First degree,Full-time,Wales
Total Non-UK,4095.0,4110.0,4270.0,4195.0,5045.0,Other years,First degree,Part-time,All
Total Non-UK,3510.0,3545.0,3750.0,3885.0,4530.0,Other years,First degree,Part-time,England
Total Non-UK,115.0,105.0,95.0,60.0,60.0,Other years,First degree,Part-time,Northern Ireland
Total Non-UK,305.0,295.0,265.0,185.0,320.0,Other years,First degree,Part-time,Scotland
Total Non-UK,165.0,160.0,155.0,65.0,135.0,Other years,First degree,Part-time,Wales
Total Non-UK,17645.0,17750.0,21220.0,19660.0,21615.0,All,Other undergraduate,All,All
Total Non-UK,11820.0,11640.0,13820.0,11365.0,13680.0,All,Other undergraduate,All,England
Total Non-UK,725.0,710.0,3290.0,5400.0,5135.0,All,Other undergraduate,All,Northern Ireland
Total Non-UK,2450.0,2670.0,1820.0,1640.0,1895.0,All,Other undergraduate,All,Scotland
Total Non-UK,2650.0,2730.0,2285.0,1255.0,905.0,All,Other undergraduate,All,Wales
Total Non-UK,8275.0,8255.0,11115.0,8875.0,10485.0,All,Other undergraduate,Full-time,All
Total Non-UK,6425.0,6295.0,9760.0,7830.0,9450.0,All,Other undergraduate,Full-time,England
Total Non-UK,240.0,265.0,295.0,225.0,210.0,All,Other undergraduate,Full-time,Northern Ireland
Total Non-UK,1140.0,1350.0,670.0,585.0,635.0,All,Other undergraduate,Full-time,Scotland
Total Non-UK,470.0,350.0,385.0,230.0,190.0,All,Other undergraduate,Full-time,Wales
Total Non-UK,9370.0,9495.0,10105.0,10785.0,11130.0,All,Other undergraduate,Part-time,All
Total Non-UK,5400.0,5345.0,4060.0,3530.0,4230.0,All,Other undergraduate,Part-time,England
Total Non-UK,485.0,445.0,3000.0,5175.0,4925.0,All,Other undergraduate,Part-time,Northern Ireland
Total Non-UK,1310.0,1320.0,1150.0,1055.0,1260.0,All,Other undergraduate,Part-time,Scotland
Total Non-UK,2180.0,2380.0,1900.0,1025.0,715.0,All,Other undergraduate,Part-time,Wales
Total Non-UK,16200.0,16075.0,19845.0,18160.0,20260.0,First year,Other undergraduate,All,All
Total Non-UK,10730.0,10720.0,12680.0,10290.0,12605.0,First year,Other undergraduate,All,England
Total Non-UK,675.0,610.0,3215.0,5390.0,5130.0,First year,Other undergraduate,All,Northern Ireland
Total Non-UK,2230.0,2065.0,1745.0,1530.0,1795.0,First year,Other undergraduate,All,Scotland
Total Non-UK,2565.0,2680.0,2210.0,950.0,735.0,First year,Other undergraduate,All,Wales
Total Non-UK,7410.0,7130.0,10460.0,8095.0,9815.0,First year,Other undergraduate,Full-time,All
Total Non-UK,5755.0,5760.0,9210.0,7165.0,8850.0,First year,Other undergraduate,Full-time,England
Total Non-UK,235.0,260.0,285.0,225.0,210.0,First year,Other undergraduate,Full-time,Northern Ireland
Total Non-UK,995.0,780.0,615.0,505.0,585.0,First year,Other undergraduate,Full-time,Scotland
Total Non-UK,425.0,335.0,350.0,200.0,175.0,First year,Other undergraduate,Full-time,Wales
Total Non-UK,8785.0,8940.0,9385.0,10065.0,10445.0,First year,Other undergraduate,Part-time,All
Total Non-UK,4970.0,4965.0,3470.0,3130.0,3755.0,First year,Other undergraduate,Part-time,England
Total Non-UK,440.0,345.0,2930.0,5165.0,4920.0,First year,Other undergraduate,Part-time,Northern Ireland
Total Non-UK,1235.0,1290.0,1130.0,1025.0,1215.0,First year,Other undergraduate,Part-time,Scotland
Total Non-UK,2140.0,2345.0,1855.0,750.0,560.0,First year,Other undergraduate,Part-time,Wales
Total Non-UK,1445.0,1675.0,1375.0,1500.0,1355.0,Other years,Other undergraduate,All,All
Total Non-UK,1095.0,920.0,1140.0,1070.0,1080.0,Other years,Other undergraduate,All,England
Total Non-UK,45.0,105.0,75.0,10.0,5.0,Other years,Other undergraduate,All,Northern Ireland
Total Non-UK,225.0,600.0,75.0,110.0,100.0,Other years,Other undergraduate,All,Scotland
Total Non-UK,85.0,50.0,80.0,310.0,170.0,Other years,Other undergraduate,All,Wales
Total Non-UK,865.0,1125.0,650.0,780.0,670.0,Other years,Other undergraduate,Full-time,All
Total Non-UK,665.0,535.0,550.0,665.0,600.0,Other years,Other undergraduate,Full-time,England
Total Non-UK,5.0,5.0,10.0,0.0,0.0,Other years,Other undergraduate,Full-time,Northern Ireland
Total Non-UK,150.0,570.0,60.0,80.0,50.0,Other years,Other undergraduate,Full-time,Scotland
Total Non-UK,45.0,15.0,35.0,30.0,15.0,Other years,Other undergraduate,Full-time,Wales
Total Non-UK,585.0,550.0,720.0,715.0,685.0,Other years,Other undergraduate,Part-time,All
Total Non-UK,425.0,385.0,590.0,405.0,475.0,Other years,Other undergraduate,Part-time,England
Total Non-UK,40.0,100.0,70.0,10.0,5.0,Other years,Other undergraduate,Part-time,Northern Ireland
Total Non-UK,75.0,30.0,20.0,30.0,45.0,Other years,Other undergraduate,Part-time,Scotland
Total Non-UK,40.0,35.0,45.0,275.0,155.0,Other years,Other undergraduate,Part-time,Wales
Total Non-UK,262790.0,275335.0,300155.0,314835.0,307470.0,All,All undergraduate,All,All
Total Non-UK,217150.0,228780.0,251020.0,263595.0,257220.0,All,All undergraduate,All,England
Total Non-UK,3020.0,3160.0,5935.0,8385.0,8725.0,All,All undergraduate,All,Northern Ireland
Total Non-UK,29395.0,30680.0,31155.0,32235.0,31650.0,All,All undergraduate,All,Scotland
Total Non-UK,13230.0,12705.0,12050.0,10615.0,9875.0,All,All undergraduate,All,Wales
Total Non-UK,248710.0,261060.0,285270.0,298605.0,290625.0,All,All undergraduate,Full-time,All
Total Non-UK,207800.0,219380.0,242805.0,255050.0,247870.0,All,All undergraduate,Full-time,England
Total Non-UK,2380.0,2565.0,2825.0,3140.0,3730.0,All,All undergraduate,Full-time,Northern Ireland
Total Non-UK,27670.0,28970.0,29665.0,30920.0,30050.0,All,All undergraduate,Full-time,Scotland
Total Non-UK,10865.0,10150.0,9975.0,9485.0,8980.0,All,All undergraduate,Full-time,Wales
Total Non-UK,14080.0,14275.0,14885.0,16230.0,16845.0,All,All undergraduate,Part-time,All
Total Non-UK,9350.0,9405.0,8215.0,8545.0,9350.0,All,All undergraduate,Part-time,England
Total Non-UK,640.0,600.0,3110.0,5245.0,4995.0,All,All undergraduate,Part-time,Northern Ireland
Total Non-UK,1725.0,1715.0,1485.0,1315.0,1600.0,All,All undergraduate,Part-time,Scotland
Total Non-UK,2365.0,2560.0,2075.0,1130.0,895.0,All,All undergraduate,Part-time,Wales
Total Non-UK,107850.0,114325.0,129860.0,129145.0,114965.0,First year,All undergraduate,All,All
Total Non-UK,89020.0,95710.0,108650.0,106960.0,94780.0,First year,All undergraduate,All,England
Total Non-UK,1545.0,1570.0,4260.0,6595.0,6695.0,First year,All undergraduate,All,Northern Ireland
Total Non-UK,10315.0,10485.0,10785.0,11110.0,9345.0,First year,All undergraduate,All,Scotland
Total Non-UK,6965.0,6560.0,6160.0,4480.0,4145.0,First year,All undergraduate,All,Wales
Total Non-UK,98450.0,104710.0,119965.0,117825.0,103850.0,First year,All undergraduate,Full-time,All
Total Non-UK,83605.0,90235.0,104780.0,102705.0,90435.0,First year,All undergraduate,Full-time,England
Total Non-UK,1065.0,1180.0,1315.0,1420.0,1760.0,First year,All undergraduate,Full-time,Northern Ireland
Total Non-UK,8975.0,9100.0,9585.0,10005.0,8110.0,First year,All undergraduate,Full-time,Scotland
Total Non-UK,4810.0,4195.0,4285.0,3690.0,3540.0,First year,All undergraduate,Full-time,Wales
Total Non-UK,9400.0,9615.0,9895.0,11320.0,11110.0,First year,All undergraduate,Part-time,All
Total Non-UK,5415.0,5475.0,3875.0,4255.0,4345.0,First year,All undergraduate,Part-time,England
Total Non-UK,485.0,390.0,2945.0,5175.0,4930.0,First year,All undergraduate,Part-time,Northern Ireland
Total Non-UK,1340.0,1385.0,1200.0,1105.0,1230.0,First year,All undergraduate,Part-time,Scotland
Total Non-UK,2155.0,2360.0,1875.0,790.0,605.0,First year,All undergraduate,Part-time,Wales
Total Non-UK,154940.0,161010.0,170295.0,185690.0,192505.0,Other years,All undergraduate,All,All
Total Non-UK,128130.0,133070.0,142365.0,156635.0,162435.0,Other years,All undergraduate,All,England
Total Non-UK,1470.0,1590.0,1675.0,1790.0,2030.0,Other years,All undergraduate,All,Northern Ireland
Total Non-UK,19080.0,20195.0,20365.0,21125.0,22305.0,Other years,All undergraduate,All,Scotland
Total Non-UK,6260.0,6150.0,5890.0,6135.0,5730.0,Other years,All undergraduate,All,Wales
Total Non-UK,150260.0,156350.0,165305.0,180780.0,186775.0,Other years,All undergraduate,Full-time,All
Total Non-UK,124195.0,129145.0,138025.0,152345.0,157430.0,Other years,All undergraduate,Full-time,England
Total Non-UK,1315.0,1385.0,1510.0,1720.0,1965.0,Other years,All undergraduate,Full-time,Northern Ireland
Total Non-UK,18695.0,19870.0,20080.0,20915.0,21940.0,Other years,All undergraduate,Full-time,Scotland
Total Non-UK,6055.0,5950.0,5690.0,5795.0,5435.0,Other years,All undergraduate,Full-time,Wales
Total Non-UK,4680.0,4660.0,4990.0,4910.0,5730.0,Other years,All undergraduate,Part-time,All
Total Non-UK,3935.0,3930.0,4340.0,4290.0,5005.0,Other years,All undergraduate,Part-time,England
Total Non-UK,155.0,205.0,165.0,70.0,65.0,Other years,All undergraduate,Part-time,Northern Ireland
Total Non-UK,380.0,330.0,285.0,210.0,370.0,Other years,All undergraduate,Part-time,Scotland
Total Non-UK,205.0,195.0,200.0,340.0,295.0,Other years,All undergraduate,Part-time,Wales
Not known,30.0,115.0,80.0,255.0,90.0,All,All,All,All
Not known,20.0,70.0,45.0,250.0,45.0,All,All,All,England
Not known,10.0,45.0,35.0,5.0,35.0,All,All,All,Scotland
Not known,0.0,0.0,5.0,0.0,10.0,All,All,All,Wales
Not known,10.0,10.0,15.0,170.0,20.0,All,All,Full-time,All
Not known,5.0,5.0,10.0,170.0,5.0,All,All,Full-time,England
Not known,5.0,0.0,5.0,0.0,5.0,All,All,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,All,All,Full-time,Wales
Not known,20.0,105.0,65.0,85.0,70.0,All,All,Part-time,All
Not known,15.0,65.0,35.0,80.0,35.0,All,All,Part-time,England
Not known,5.0,45.0,25.0,5.0,30.0,All,All,Part-time,Scotland
Not known,0.0,0.0,5.0,0.0,5.0,All,All,Part-time,Wales
Not known,15.0,100.0,25.0,60.0,70.0,First year,All,All,All
Not known,10.0,60.0,10.0,55.0,30.0,First year,All,All,England
Not known,5.0,40.0,10.0,0.0,35.0,First year,All,All,Scotland
Not known,0.0,0.0,5.0,0.0,10.0,First year,All,All,Wales
Not known,5.0,5.0,10.0,40.0,15.0,First year,All,Full-time,All
Not known,0.0,5.0,5.0,40.0,5.0,First year,All,Full-time,England
Not known,5.0,0.0,5.0,0.0,5.0,First year,All,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,First year,All,Full-time,Wales
Not known,10.0,95.0,15.0,15.0,55.0,First year,All,Part-time,All
Not known,10.0,55.0,5.0,15.0,25.0,First year,All,Part-time,England
Not known,0.0,40.0,5.0,0.0,30.0,First year,All,Part-time,Scotland
Not known,0.0,0.0,5.0,0.0,5.0,First year,All,Part-time,Wales
Not known,10.0,15.0,55.0,200.0,20.0,Other years,All,All,All
Not known,10.0,10.0,30.0,190.0,15.0,Other years,All,All,England
Not known,5.0,5.0,25.0,5.0,5.0,Other years,All,All,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All,All,Wales
Not known,5.0,5.0,5.0,130.0,5.0,Other years,All,Full-time,All
Not known,5.0,0.0,5.0,125.0,5.0,Other years,All,Full-time,England
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All,Full-time,Wales
Not known,5.0,10.0,50.0,70.0,15.0,Other years,All,Part-time,All
Not known,5.0,10.0,30.0,65.0,10.0,Other years,All,Part-time,England
Not known,0.0,5.0,20.0,5.0,0.0,Other years,All,Part-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All,Part-time,Wales
Not known,0.0,0.0,0.0,0.0,0.0,First year,Postgraduate (research),Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,First year,Postgraduate (research),Part-time,England
Not known,0.0,0.0,5.0,0.0,0.0,First year,Postgraduate (research),Part-time,Wales
Not known,5.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),Full-time,England
Not known,0.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),Part-time,Wales
Not known,5.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),Full-time,England
Not known,0.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),Part-time,England
Not known,0.0,0.0,5.0,0.0,0.0,All,Postgraduate (research),Part-time,Wales
Not known,5.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),All,England
Not known,0.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),All,Scotland
Not known,0.0,0.0,5.0,0.0,0.0,All,Postgraduate (research),All,Wales
Not known,0.0,0.0,0.0,0.0,0.0,First year,Postgraduate (research),All,England
Not known,0.0,0.0,0.0,0.0,0.0,First year,Postgraduate (research),All,Scotland
Not known,0.0,0.0,5.0,0.0,0.0,First year,Postgraduate (research),All,Wales
Not known,5.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),All,England
Not known,0.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),All,Wales
Not known,5.0,0.0,5.0,0.0,0.0,All,Postgraduate (research),All,All
Not known,5.0,0.0,0.0,0.0,0.0,All,Postgraduate (research),Full-time,All
Not known,0.0,0.0,5.0,0.0,0.0,All,Postgraduate (research),Part-time,All
Not known,0.0,0.0,5.0,0.0,0.0,First year,Postgraduate (research),All,All
Not known,0.0,0.0,0.0,0.0,0.0,First year,Postgraduate (research),Full-time,All
Not known,0.0,0.0,5.0,0.0,0.0,First year,Postgraduate (research),Part-time,All
Not known,5.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),All,All
Not known,5.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),Full-time,All
Not known,0.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (research),Part-time,All
Not known,0.0,0.0,0.0,5.0,5.0,First year,Postgraduate (taught),Full-time,England
Not known,0.0,0.0,0.0,0.0,5.0,First year,Postgraduate (taught),Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,First year,Postgraduate (taught),Full-time,Wales
Not known,0.0,10.0,0.0,15.0,25.0,First year,Postgraduate (taught),Part-time,England
Not known,0.0,40.0,0.0,0.0,0.0,First year,Postgraduate (taught),Part-time,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,First year,Postgraduate (taught),Part-time,Wales
Not known,0.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (taught),Full-time,England
Not known,5.0,10.0,5.0,5.0,10.0,Other years,Postgraduate (taught),Part-time,England
Not known,0.0,5.0,20.0,5.0,0.0,Other years,Postgraduate (taught),Part-time,Scotland
Not known,0.0,0.0,0.0,5.0,5.0,All,Postgraduate (taught),Full-time,England
Not known,0.0,0.0,0.0,0.0,5.0,All,Postgraduate (taught),Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,All,Postgraduate (taught),Full-time,Wales
Not known,5.0,20.0,5.0,15.0,35.0,All,Postgraduate (taught),Part-time,England
Not known,5.0,45.0,25.0,5.0,0.0,All,Postgraduate (taught),Part-time,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,All,Postgraduate (taught),Part-time,Wales
Not known,5.0,20.0,5.0,20.0,40.0,All,Postgraduate (taught),All,England
Not known,5.0,45.0,25.0,5.0,5.0,All,Postgraduate (taught),All,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,All,Postgraduate (taught),All,Wales
Not known,0.0,10.0,0.0,20.0,25.0,First year,Postgraduate (taught),All,England
Not known,5.0,40.0,5.0,0.0,5.0,First year,Postgraduate (taught),All,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,First year,Postgraduate (taught),All,Wales
Not known,5.0,10.0,5.0,5.0,10.0,Other years,Postgraduate (taught),All,England
Not known,0.0,5.0,20.0,5.0,0.0,Other years,Postgraduate (taught),All,Scotland
Not known,10.0,65.0,30.0,25.0,50.0,All,Postgraduate (taught),All,All
Not known,0.0,0.0,5.0,5.0,10.0,All,Postgraduate (taught),Full-time,All
Not known,10.0,65.0,25.0,20.0,40.0,All,Postgraduate (taught),Part-time,All
Not known,5.0,50.0,5.0,20.0,35.0,First year,Postgraduate (taught),All,All
Not known,0.0,0.0,0.0,5.0,10.0,First year,Postgraduate (taught),Full-time,All
Not known,5.0,50.0,0.0,15.0,25.0,First year,Postgraduate (taught),Part-time,All
Not known,5.0,10.0,25.0,10.0,15.0,Other years,Postgraduate (taught),All,All
Not known,0.0,0.0,0.0,0.0,0.0,Other years,Postgraduate (taught),Full-time,All
Not known,5.0,10.0,25.0,10.0,10.0,Other years,Postgraduate (taught),Part-time,All
Not known,15.0,65.0,35.0,30.0,50.0,All,All postgraduate,All,All
Not known,10.0,20.0,5.0,25.0,40.0,All,All postgraduate,All,England
Not known,5.0,45.0,25.0,5.0,5.0,All,All postgraduate,All,Scotland
Not known,0.0,0.0,5.0,0.0,5.0,All,All postgraduate,All,Wales
Not known,5.0,0.0,5.0,5.0,10.0,All,All postgraduate,Full-time,All
Not known,5.0,0.0,0.0,5.0,5.0,All,All postgraduate,Full-time,England
Not known,5.0,0.0,5.0,0.0,5.0,All,All postgraduate,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,All,All postgraduate,Full-time,Wales
Not known,10.0,65.0,30.0,25.0,40.0,All,All postgraduate,Part-time,All
Not known,5.0,20.0,5.0,15.0,35.0,All,All postgraduate,Part-time,England
Not known,5.0,45.0,25.0,5.0,0.0,All,All postgraduate,Part-time,Scotland
Not known,0.0,0.0,5.0,0.0,5.0,All,All postgraduate,Part-time,Wales
Not known,5.0,50.0,5.0,20.0,35.0,First year,All postgraduate,All,All
Not known,0.0,10.0,0.0,20.0,25.0,First year,All postgraduate,All,England
Not known,5.0,40.0,5.0,0.0,5.0,First year,All postgraduate,All,Scotland
Not known,0.0,0.0,5.0,0.0,5.0,First year,All postgraduate,All,Wales
Not known,5.0,0.0,5.0,5.0,10.0,First year,All postgraduate,Full-time,All
Not known,0.0,0.0,0.0,5.0,5.0,First year,All postgraduate,Full-time,England
Not known,5.0,0.0,5.0,0.0,5.0,First year,All postgraduate,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,First year,All postgraduate,Full-time,Wales
Not known,5.0,50.0,5.0,15.0,25.0,First year,All postgraduate,Part-time,All
Not known,0.0,10.0,0.0,15.0,25.0,First year,All postgraduate,Part-time,England
Not known,0.0,40.0,0.0,0.0,0.0,First year,All postgraduate,Part-time,Scotland
Not known,0.0,0.0,5.0,0.0,5.0,First year,All postgraduate,Part-time,Wales
Not known,10.0,15.0,25.0,10.0,15.0,Other years,All postgraduate,All,All
Not known,5.0,10.0,5.0,5.0,10.0,Other years,All postgraduate,All,England
Not known,0.0,5.0,20.0,5.0,0.0,Other years,All postgraduate,All,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All postgraduate,All,Wales
Not known,5.0,0.0,0.0,0.0,0.0,Other years,All postgraduate,Full-time,All
Not known,5.0,0.0,0.0,0.0,0.0,Other years,All postgraduate,Full-time,England
Not known,5.0,10.0,25.0,10.0,10.0,Other years,All postgraduate,Part-time,All
Not known,5.0,10.0,5.0,5.0,10.0,Other years,All postgraduate,Part-time,England
Not known,0.0,5.0,20.0,5.0,0.0,Other years,All postgraduate,Part-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,Other years,All postgraduate,Part-time,Wales
Not known,0.0,0.0,5.0,10.0,0.0,First year,First degree,Full-time,England
Not known,0.0,0.0,0.0,0.0,0.0,First year,First degree,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,First year,First degree,Full-time,Wales
Not known,0.0,35.0,0.0,0.0,0.0,First year,First degree,Part-time,England
Not known,0.0,0.0,0.0,25.0,0.0,Other years,First degree,Full-time,England
Not known,0.0,0.0,0.0,0.0,0.0,Other years,First degree,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,Other years,First degree,Full-time,Wales
Not known,0.0,0.0,20.0,40.0,0.0,Other years,First degree,Part-time,England
Not known,0.0,0.0,5.0,40.0,0.0,All,First degree,Full-time,England
Not known,0.0,0.0,5.0,0.0,0.0,All,First degree,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,All,First degree,Full-time,Wales
Not known,0.0,35.0,20.0,40.0,0.0,All,First degree,Part-time,England
Not known,0.0,35.0,25.0,80.0,0.0,All,First degree,All,England
Not known,0.0,0.0,5.0,0.0,0.0,All,First degree,All,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,All,First degree,All,Wales
Not known,0.0,35.0,5.0,10.0,0.0,First year,First degree,All,England
Not known,0.0,0.0,0.0,0.0,0.0,First year,First degree,All,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,First year,First degree,All,Wales
Not known,0.0,0.0,20.0,70.0,0.0,Other years,First degree,All,England
Not known,0.0,0.0,0.0,0.0,0.0,Other years,First degree,All,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,Other years,First degree,All,Wales
Not known,5.0,40.0,25.0,80.0,5.0,All,First degree,All,All
Not known,5.0,5.0,5.0,40.0,5.0,All,First degree,Full-time,All
Not known,0.0,35.0,20.0,40.0,0.0,All,First degree,Part-time,All
Not known,0.0,35.0,5.0,10.0,5.0,First year,First degree,All,All
Not known,0.0,0.0,5.0,10.0,5.0,First year,First degree,Full-time,All
Not known,0.0,35.0,0.0,0.0,0.0,First year,First degree,Part-time,All
Not known,5.0,5.0,20.0,70.0,0.0,Other years,First degree,All,All
Not known,5.0,5.0,5.0,30.0,0.0,Other years,First degree,Full-time,All
Not known,0.0,0.0,20.0,40.0,0.0,Other years,First degree,Part-time,All
Not known,0.0,0.0,0.0,25.0,0.0,First year,Other undergraduate,Full-time,England
Not known,10.0,10.0,5.0,0.0,0.0,First year,Other undergraduate,Part-time,England
Not known,0.0,0.0,5.0,0.0,30.0,First year,Other undergraduate,Part-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,First year,Other undergraduate,Part-time,Wales
Not known,0.0,0.0,0.0,100.0,0.0,Other years,Other undergraduate,Full-time,England
Not known,0.0,0.0,0.0,0.0,0.0,Other years,Other undergraduate,Full-time,Wales
Not known,0.0,0.0,5.0,20.0,0.0,Other years,Other undergraduate,Part-time,England
Not known,0.0,0.0,5.0,125.0,0.0,All,Other undergraduate,Full-time,England
Not known,0.0,0.0,0.0,0.0,0.0,All,Other undergraduate,Full-time,Wales
Not known,10.0,10.0,10.0,20.0,5.0,All,Other undergraduate,Part-time,England
Not known,0.0,0.0,5.0,0.0,30.0,All,Other undergraduate,Part-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,All,Other undergraduate,Part-time,Wales
Not known,10.0,10.0,15.0,145.0,5.0,All,Other undergraduate,All,England
Not known,0.0,0.0,5.0,0.0,30.0,All,Other undergraduate,All,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,All,Other undergraduate,All,Wales
Not known,10.0,10.0,5.0,25.0,0.0,First year,Other undergraduate,All,England
Not known,0.0,0.0,5.0,0.0,30.0,First year,Other undergraduate,All,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,First year,Other undergraduate,All,Wales
Not known,0.0,0.0,10.0,120.0,0.0,Other years,Other undergraduate,All,England
Not known,0.0,0.0,0.0,0.0,0.0,Other years,Other undergraduate,All,Wales
Not known,10.0,10.0,20.0,145.0,30.0,All,Other undergraduate,All,All
Not known,0.0,0.0,5.0,125.0,0.0,All,Other undergraduate,Full-time,All
Not known,10.0,10.0,15.0,25.0,30.0,All,Other undergraduate,Part-time,All
Not known,10.0,10.0,10.0,25.0,30.0,First year,Other undergraduate,All,All
Not known,0.0,0.0,0.0,25.0,0.0,First year,Other undergraduate,Full-time,All
Not known,10.0,10.0,10.0,0.0,30.0,First year,Other undergraduate,Part-time,All
Not known,0.0,0.0,10.0,120.0,0.0,Other years,Other undergraduate,All,All
Not known,0.0,0.0,0.0,100.0,0.0,Other years,Other undergraduate,Full-time,All
Not known,0.0,0.0,5.0,20.0,0.0,Other years,Other undergraduate,Part-time,All
Not known,15.0,50.0,45.0,230.0,40.0,All,All undergraduate,All,All
Not known,10.0,45.0,40.0,225.0,5.0,All,All undergraduate,All,England
Not known,0.0,0.0,5.0,0.0,30.0,All,All undergraduate,All,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,All,All undergraduate,All,Wales
Not known,5.0,5.0,10.0,165.0,10.0,All,All undergraduate,Full-time,All
Not known,0.0,5.0,5.0,165.0,0.0,All,All undergraduate,Full-time,England
Not known,0.0,0.0,5.0,0.0,0.0,All,All undergraduate,Full-time,Scotland
Not known,0.0,0.0,0.0,0.0,5.0,All,All undergraduate,Full-time,Wales
Not known,10.0,45.0,35.0,65.0,30.0,All,All undergraduate,Part-time,All
Not known,10.0,45.0,30.0,65.0,5.0,All,All undergraduate,Part-time,England
Not known,0.0,0.0,5.0,0.0,30.0,All,All undergraduate,Part-time,Scotland
Not known,0.0,0.0,0.0,0.0,0.0,All,All undergraduate,Part-time,Wales
Not known,10.0,45.0,15.0,40.0,35.0,First year,All undergraduate,All,All
